# Data File of e+ e- events. each row is 1 event and contains
# the measured values for energy and momentum compents of the 2 particles
# E1,P1_x,P1_y,P1_z,E2,P2_x,P2_y,P2_z
  45.28891  -32.14233  27.38123  16.37756  45.28891  32.14233  -27.38123  -16.37756
  43.98388  -2.21815  33.40037  28.53203  43.98388   2.21815  -33.40037  -28.53203
  45.69391  22.39098  14.71175  -37.01543  45.69391  -22.39098  -14.71175  37.01543
  44.73089  -28.43054  -12.69536  -32.11519  44.73089  28.43054  12.69536  32.11519
  45.77792  41.14464   9.65670  -17.59216  45.77792  -41.14464  -9.65670  17.59216
  44.45189  -20.79091  12.59920  37.21517  44.45189  20.79091  -12.59920  -37.21517
  45.25891  30.41650  -25.32093  -21.95576  45.25891  -30.41650  25.32093  21.95576
  47.41895  22.26038  20.43297  -36.54485  47.41895  -22.26038  -20.43297  36.54485
  44.47289  -43.10567  -6.96027   8.44356  44.47289  43.10567   6.96027  -8.44356
  46.00592  38.75715  -23.51883  -7.82898  46.00592  -38.75715  23.51883   7.82898
  55.84312  24.61408  49.41270  -8.42531  55.84312  -24.61408  -49.41270   8.42531
  45.27091  30.07746  -33.45180   5.07724  45.27091  -30.07746  33.45180  -5.07724
  40.92682  -12.16534  -38.44161   7.01795  40.92682  12.16534  38.44161  -7.01795
  47.83296  -45.82936  -13.03107  -4.22529  47.83296  45.82936  13.03107   4.22529
  45.51991  26.87992  -35.60474  -9.04623  45.51991  -26.87992  35.60474   9.04623
  44.04388  -3.78762  26.99755  -34.59262  44.04388   3.78762  -26.99755  34.59262
  45.88592  14.16905  -24.00421  -36.44933  45.88592  -14.16905  24.00421  36.44933
  45.45091  -24.13612  38.38038  -3.19048  45.45091  24.13612  -38.38038   3.19048
  43.66587  -11.63446  -36.10336  -21.63088  43.66587  11.63446  36.10336  21.63088
  46.76194  -27.00376  -36.06319  12.52684  46.76194  27.00376  36.06319  -12.52684
  45.71491  -0.11387  -44.79037   9.14675  45.71491   0.11387  44.79037  -9.14675
  46.41693  -5.81635  32.71611  32.40922  46.41693   5.81635  -32.71611  -32.40922
  45.91292  -2.42884  -19.94372  -41.28371  45.91292   2.42884  19.94372  41.28371
  40.21280  -32.03607  23.01512  -7.81435  40.21280  32.03607  -23.01512   7.81435
  45.73891  32.30433  28.90444  14.59494  45.73891  -32.30433  -28.90444  -14.59494
  47.27795   8.54579   0.19779  46.49876  47.27795  -8.54579  -0.19779  -46.49876
  44.70689  -9.24517  27.67938  33.86865  44.70689   9.24517  -27.67938  -33.86865
  45.89792  25.55233  27.43625  26.47545  45.89792  -25.55233  -27.43625  -26.47545
  45.49891  -43.49049  13.21470   2.02484  45.49891  43.49049  -13.21470  -2.02484
  47.41295   0.64689  -46.53772   9.04489  47.41295  -0.64689  46.53772  -9.04489
  44.55389  -42.89595   4.74508  -11.06666  44.55389  42.89595  -4.74508  11.06666
  44.24788  20.15098  39.34658  -1.91316  44.24788  -20.15098  -39.34658   1.91316
  45.75092   3.48775  31.46282  33.03140  45.75092  -3.48775  -31.46282  -33.03140
  44.02588  -33.31707  23.35901  -16.81094  44.02588  33.31707  -23.35901  16.81094
  44.82090  -5.39348  38.03495  23.09038  44.82090   5.39348  -38.03495  -23.09038
  46.22492  38.33739  -3.44422  25.59542  46.22492  -38.33739   3.44422  -25.59542
  46.98094  -6.98563  16.05944  43.59477  46.98094   6.98563  -16.05944  -43.59477
  45.72391  -8.69721  31.46387  -32.01655  45.72391   8.69721  -31.46387  32.01655
  45.18090  -26.83868   6.61456  35.73859  45.18090  26.83868  -6.61456  -35.73859
  39.52579  38.36993   9.40460  -1.26100  39.52579  -38.36993  -9.40460   1.26100
  46.01192  33.90889  -31.03592   2.01379  46.01192  -33.90889  31.03592  -2.01379
  47.71595  47.14446  -7.06711   2.06602  47.71595  -47.14446   7.06711  -2.06602
  47.55095   3.75799  29.97650  36.72030  47.55095  -3.75799  -29.97650  -36.72030
  47.98296   4.80368  -19.45377  -43.59862  47.98296  -4.80368  19.45377  43.59862
  45.07590  -19.89463  25.29577  31.56208  45.07590  19.89463  -25.29577  -31.56208
  45.53491  17.01365  -34.89735  23.79367  45.53491  -17.01365  34.89735  -23.79367
  45.55891  -26.05926  -25.49698  27.32093  45.55891  26.05926  25.49698  -27.32093
  45.94292  14.78010  -29.94998  -31.54837  45.94292  -14.78010  29.94998  31.54837
  38.88378  -27.73022  -20.32349  -18.16423  38.88378  27.73022  20.32349  18.16423
  50.18800  -32.75291   1.19507  -38.00861  50.18800  32.75291  -1.19507  38.00861
  46.60293  -29.14331  34.22266  12.30083  46.60293  29.14331  -34.22266  -12.30083
  45.95492  25.53763  27.28594  26.74250  45.95492  -25.53763  -27.28594  -26.74250
  43.89388  -13.34056  15.01528  -39.02875  43.89388  13.34056  -15.01528  39.02875
  45.67891   4.74193  -43.64583  12.61422  45.67891  -4.74193  43.64583  -12.61422
  44.46689  -39.27371  -10.69778  17.90077  44.46689  39.27371  10.69778  -17.90077
  43.77688  -3.53455  -23.83506  -36.54876  43.77688   3.53455  23.83506  36.54876
  46.59093  -21.29434  41.36202   2.53959  46.59093  21.29434  -41.36202  -2.53959
  44.15188  19.70940  -32.47961  22.49451  44.15188  -19.70940  32.47961  -22.49451
  45.40591  -42.49807  -1.97497  -15.86536  45.40591  42.49807   1.97497  15.86536
  46.64793  -2.25353  -46.24661  -5.67472  46.64793   2.25353  46.24661   5.67472
  48.12696  24.26590  23.22847  34.46460  48.12696  -24.26590  -23.22847  -34.46460
  46.09592  37.82238  13.66432  -22.52971  46.09592  -37.82238  -13.66432  22.52971
  45.85892   4.52108  -14.20538  43.36828  45.85892  -4.52108  14.20538  -43.36828
  47.64095  -46.95356  -7.81909   1.97124  47.64095  46.95356   7.81909  -1.97124
  45.19290  24.22370  -12.62960  36.00145  45.19290  -24.22370  12.62960  -36.00145
  44.39189  27.02639  19.24915  -29.49041  44.39189  -27.02639  -19.24915  29.49041
  45.00390   9.42663  -43.25947   8.06894  45.00390  -9.42663  43.25947  -8.06894
  45.57991  -20.32898  28.41249  29.27442  45.57991  20.32898  -28.41249  -29.27442
  45.24990  -23.68764  34.23422  -17.73323  45.24990  23.68764  -34.23422  17.73323
  42.76586  -25.68919   1.68451  34.14888  42.76586  25.68919  -1.68451  -34.14888
  47.67095  -12.50117  43.59446  -14.68889  47.67095  12.50117  -43.59446  14.68889
  46.94194  39.17594  24.82335   7.25205  46.94194  -39.17594  -24.82335  -7.25205
  45.42391  18.87998  41.30922   0.65297  45.42391  -18.87998  -41.30922  -0.65297
  45.63391  -42.72710  -9.61962  -12.81842  45.63391  42.72710   9.61962  12.81842
  48.27097   4.39705  34.29517  -33.68373  48.27097  -4.39705  -34.29517  33.68373
  45.43891  36.01242  -8.79170  -26.27748  45.43891  -36.01242   8.79170  26.27748
  47.00194  -23.54045  -39.12896  11.13348  47.00194  23.54045  39.12896  -11.13348
  45.60391  20.47129  40.22940   6.49911  45.60391  -20.47129  -40.22940  -6.49911
  46.60593  29.39980  36.02943   3.10570  46.60593  -29.39980  -36.02943  -3.10570
  46.15892  -11.99393  18.60929  -40.50292  46.15892  11.99393  -18.60929  40.50292
  45.95192  29.72640  -27.68274  -21.48455  45.95192  -29.72640  27.68274  21.48455
  44.91990  25.19713  -5.40457  36.79256  44.91990  -25.19713   5.40457  -36.79256
  44.88390  -41.70565  15.26975  -6.48368  44.88390  41.70565  -15.26975   6.48368
  44.88690  -17.98477  -16.88488  37.50043  44.88690  17.98477  16.88488  -37.50043
  45.48691  -30.77583   2.02345  -33.43371  45.48691  30.77583  -2.02345  33.43371
  45.14190  36.42566   6.99220  -25.73076  45.14190  -36.42566  -6.99220  25.73076
  44.19688  12.69327  -2.60693  -42.25458  44.19688  -12.69327   2.60693  42.25458
  45.50191  -4.88111  -9.00179  44.33471  45.50191   4.88111   9.00179  -44.33471
  45.28591  -29.69421  -1.26894  34.16807  45.28591  29.69421   1.26894  -34.16807
  37.30275  -1.56031  36.95831  -4.81082  37.30275   1.56031  -36.95831   4.81082
  48.88598  15.37539  -34.31421  31.24054  48.88598  -15.37539  34.31421  -31.24054
  45.45991  -6.76749  -7.97731  -44.23988  45.45991   6.76749   7.97731  44.23988
